,ID,city,activity_name,activity_description,primary_classification,primary_score,secondary_classification,secondary_score,population,latitude,longitude
805,805,"Sant Gregori, Spain",Pedalada Popular,No description available,Cultural/Sporting Event,0.4160991609096527,Cycling Event,0.7806164026260376,3463,41.989401,2.7607657
806,806,"Sant Guim de Freixenet, Spain",CAMINADA A LA TALLADA,No description available,Cultural/Sporting Event,0.3962240219116211,Walking Tour,0.846514105796814,1112,41.6560285,1.4205199000000448
807,807,"Sant Hilari Sacalm, Spain",Caminada per la mobilitat Sostenible,Caminada per la setmana de la mobilitat sostenible organitzada per la regidoria de mobilitat i accessibilitat.,Cultural/Sporting Event,0.7259770035743713,Walking Tour,0.9307788014411926,5742,41.8784012,2.5121714
808,808,"Sant Hilari Sacalm, Spain",Cursa orientació Setmana Mobilitat,"Cursa d'orientació per anar a diferents punts del poble caminant, i veure'n els beneficis que aporta la mobilitat a peu.",Cultural/Sporting Event,0.8597531318664551,Walking Tour,0.9890888333320618,5742,41.8784012,2.5121714
809,809,"Sant Hilari Sacalm, Spain",Formació en centres educatius,Formació a diferents cursos escolars sobre la mobilitat sostenible a càrrec de la policia municipal.,Cultural/Sporting Event,0.4959551990032196,Walking Tour,0.414782166481018,5742,41.8784012,2.5121714
810,810,"Sant Jaume dels Domenys, Spain",Omplim el Municipi amb bicis,Fomentar ús de la bicicleta com a mitja de transport saludable i sostenible. Desenvolupant la creativitat,Cultural/Sporting Event,0.5895874500274658,Cycling Event,0.7861034274101257,2781,41.2998213,1.559006
811,811,"Sant Joan D'Alacant, Spain",Children's Traffic Park,Road Safety Training Activity for Children,Road Safety Workshop,0.5274891257286072,Schools,0.94047212600708,25000,38.4020456,-0.4360296
812,812,"Sant Joan D'Alacant, Spain",Walking in the moonlight,Night excursion along the historic paths of the municipality,Cultural/Sporting Event,0.6136088371276855,Walking Tour,0.9693922996520996,25000,38.4020456,-0.4360296
813,813,"Sant Joan de  Vilatorrada, Spain",BICICLETADA ESCOLAR I FAMILIAR,"BICICLETADA PER LA POBLACIÓ AMB ALUMNES DE 4T ,5È I 6È I ELS FAMILIAR QUE EL VIGUIN AFEGIR",Cultural/Sporting Event,0.662422776222229,Cycling Event,0.8757314085960388,8250,41.742807,1.803803499999958
814,814,"Sant Joan Despí, Spain",PLAN METROPOLITANO DE MOVILIDAD URBANA (PMMU) 2025-2030,"Sesión presencial dirigida por el Área Metropolitana de Barcelona (AMB)  para explicar, difundir y debatir sobre cuestiones de movilidad metropolitana, abierto a la ciudadanía, entidades y personal técnico municipal.",Conference,0.6761062145233154,General Audience,0.5295237898826599,34123,41.3673523,2.0566806
815,815,"Sant Joan Despí, Spain",PASEOS SONOROS,"¿Alguna vez te has preguntado cual es el sonido de los espacios tranquilos de tu barrio? En esta sesión de ciencia urbana conoceremos el proyecto SoundCollec App y mediante un paseo de 2h aprenderás sobre acústica y recogerás datos sonoros de tu entorno.

Lugar de encuentro: Centre cultural Miquel Martí i Pol
Hora: 17.30h (duración aproximada 2h)
Hace falta inscripción previa: mediambient@sjdespi.net",Conference,0.4933671951293945,General Audience,0.7607859969139099,34123,41.3673523,2.0566806
816,816,"Sant Joan Despí, Spain",PRESENTACION NUEVO PLAN METROPOLITANO DE MOVILIDAD URBANA (PMNU) 2025-2030,"Sesión informativa a cargo del Área Metropolitana de Barcelona para explicar, difundir y debatir sobre cuestiones de movilidad metropolitana.
Lugar: sala camelias, Centre Mercè Rodoreda, C. Major, 69
Hora: 19h (duración aproximada 1h)
Hace falta inscripción previa: mediambient@sjdespi.net",Conference,0.7211691737174988,General Audience,0.5885192155838013,34123,41.3673523,2.0566806
817,817,"Sant Joan Despí, Spain","MOBILIDAD SEGURA Y SOSTENIBLE, ¡RESUELVE TUS DUDAS!","Sesión informativa a cargo de la Policía Local sobre el buen uso del patinete y de las bicicletas en los entornos urbanos. Se informara de la nueva ordenanza de movilidad sostenible.

Lugar: sala Actes de l´Area de Serveis a la Persona, Av. Barcelona,41
Hora: 17.30(duración aproximada 1.30h)
Hace falta inscripción previa: mediambient@sjdespi.net",Conference,0.3907045423984527,General Audience,0.7422241568565369,34123,41.3673523,2.0566806
818,818,"Sant Joan Despí, Spain",PINTADA DE PASOS DE PEATONES ACCESIBLES PARA PERSONAS CON TRASTORNO DE ESPECTRO AUTISTA (TEA),"Los pictogramas se pintaran a los pasos de cebra:
-Escola Roser Capdevila
-Escola Espai 3
-Escola Pau Casals
-Escola Joan Perich Valls
-Escola Sant Francesc d´Assis
-Institucio Educativa Gran Capitan
-Escola Ateneu Instructiu
-St. Patrick´s Internacional School.",Exhibition,0.3630731105804443,,,34123,41.3673523,2.0566806
819,819,"Sant Joan Despí, Spain",MAÑA DE MOBILIDAD SOSTENIBLE,"Hora: DE 11 a 13.30h
c/ Bon Viatge

-ESTAND DE LA MOBILIDAD infórmate sobre App SPRO, AMB aparcamiento Metropolita, AMB aparcamiento Residentes, AMB P+P Aparcamientos, Xarxa ciclable, transporte publico, etc.....
-ECOXOCS . Circuito de autochoques sostenibles.
-ECOJUGA. juegos tradicionales y originales creados con materiales reciclados.
-EL DERECHO A SENTIR EL VIENTO EN LA CARA. Paseos con triciclo para la Gente Mayor
-TALLER""¿QUE RUIDO HACEMOS?"" ¿QUE AIRE RESPIRAMOS? Actividad educativa para trabajar la contaminación acústica y atmosférica a las ciudades. Con la colaboración de la Diputación de Barcelona.
-ACTIVIDAD ""PEDALEA CON ENERGIA"". descubre el potencial de energías renovables pedaleando con bicicletas estáticas generadoras de energía. Con la colaboración de la Diputación de Barcelona
-ESPECTACULO ""BICICLETAS DE EPOCA"" . El año 1880 un grupo de amigos salieron a pasear y entraron en un túnel del tiempo que los llevó a la actualidad.  Hora: 12.40h",Conference,0.3247265517711639,General Audience,0.6764686703681946,34123,41.3673523,2.0566806
820,820,"Sant Joan Despí, Spain",MAÑANA DE MOBILIDAD SOSTENIBLE,"Hora: de 11 a 13.30h
c/ Bon Viatge

-ESTAND DE LA MOBILIDAD infórmate sobre App SPRO, AMB aparcamiento Metropolita, AMB aparcamiento Residentes, AMB P+P Aparcamientos, Xarxa ciclable, transporte publico, etc.....
-ECOXOCS . Circuito de autochoques sostenibles.
-ECOJUGA. juegos tradicionales y originales creados con materiales reciclados.
-EL DERECHO A SENTIR EL VIENTO EN LA CARA. Paseos con triciclo para la Gente Mayor
-TALLER""¿QUE RUIDO HACEMOS?"" ¿QUE AIRE RESPIRAMOS? Actividad educativa para trabajar la contaminación acústica y atmosférica a las ciudades. Con la colaboración de la Diputación de Barcelona.
-ACTIVIDAD ""PEDALEA CON ENERGIA"". descubre el potencial de energías renovables pedaleando con bicicletas estáticas generadoras de energía. Con la colaboración de la Diputación de Barcelona
-ESPECTACULO ""BICICLETAS DE EPOCA"" . El año 1880 un grupo de amigos salieron a pasear y entraron en un túnel del tiempo que los llevó a la actualidad.  Hora: 11h",Conference,0.3757007420063019,General Audience,0.7155002355575562,34123,41.3673523,2.0566806
821,821,"Sant Joan Despí, Spain","CAMINATA CULTURAL ""LA RUTA DE LAS MASIAS""","Las masias de Sant Joan Despí son un testimonio de la historia de la ciudad, un testimonio que se ha mantenido vivo a lo largo de los años y conviene que dure. la visita se inicia a Can Negre y explica el pasado agrícola de Sant Joan Despí haciendo un recorrido exterior por los edificios de Can Maluquer, Cal Maset, Can Pau Torrens, Can Po Cardona, Can Felip y Can Codina entre otras.

Hora: 18 h (duración aproximada 1.30h)
Lugar de encuentro: Can Negre , pl. Catalunya, s/n
Hace falta inscripción previa por teléfono (933737363) o per correo electrónico (cannegre@sjdespi.net)",Cultural/Sporting Event,0.5506175756454468,Walking Tour,0.8833798170089722,34123,41.3673523,2.0566806
822,822,"Sant Joan Despí, Spain",JUGATECAMBIENTAL,"AL PARQUE DE LA FONTSANTA
Descubre el parque de la Fontsanta en bicicleta.
¿Hacemos una vuelta para conocer la biodiversidad y el patrimonio del parque?
Horario espacio de juego: de 11.30 a 13.30h
Horario actividad: de 12 a 13 h

AL PARC DE TORREBLANCA
EXPLORA EL PARQUE. Coge botas y mochila, que comienza la expedición.
Horario espacio de juego: de 11.30 a 13.30h
Horario actividad: de 12 a 13 h",Cultural/Sporting Event,0.47310671210289,Cycling Event,0.9303447604179382,34123,41.3673523,2.0566806
823,823,"Sant Joan Despí, Spain",CAMINATA DE NATURALEZA POR EL PARQUE AGRARIO el 28 DE SETIEMBRE,"FECHA 28 
Empezaremos el recorrido por la plaza Sol Solet para adentrarnos hacia el parque Agrario del Baix Llobregat bordeando el rio. En este recorrido a pie haremos diferentes paradas en puntos de interés para aprender a identificar la flora y fauna que nos envuelve. 
hora: 9h (durara aproximada 2.30h)
Lugar de encuentro: Plaça sol Solet
Hace falta inscripción previa: mediambient@sjdespi.net",Cultural/Sporting Event,0.5155646204948425,Walking Tour,0.8609639406204224,34123,41.3673523,2.0566806
824,824,"Sant Joan Despí, Spain",LA BAIXCICLETADA el DOMINGO 29 DE SETIEMBRE,"Recorrido urbano de unos 18km de nivel suave por 12 municipios por celebrar la Semana de la movilidad sostenible y el uso de la bicicleta como medio de transporte en las zonas urbanas metropolitanas. 
obligatorio uso del casco y el bidón de agua. No es recomendable por razones de seguridad a los menores de 8  años.

Inicio: 10h en el parque de la Marquesada de Hospitalet de Llobregat.
Punto de encuentro en Sant Joan Despí: 11.25h a la rambla Josep Mª Jujol a la altura de la plaza Sol Solet.
Inscripciones gratuitas al web hhttps://labaixcicletada.wordpress.com y media hora antes en los diferentes puntos.

a la llegada en el parque Torreblanca habrá un taller de reparación de bicicletas, sorteo de bicicletas y otros obsequios, Bicibox con bicicletas electricas en el mercado de Pagès y mas actividades de 11.30 a 13.30h",Cultural/Sporting Event,0.660830020904541,Cycling Event,0.9114834666252136,34123,41.3673523,2.0566806
825,825,"Sant Joan Despí, Spain",MARTES 1 Y 8 DE OCTUBRE,"CAMINADES DE LA GENT GRAN
Paseamos Juntos (1 de octubre, itinerario corto dentro del municipio)
Paseamos Juntos (8 de octubre, itinerario largo fuera del municipio)
Temporada octubre-diciembre 2024
Hora de salida: 9.15h
Lugar de encuentro: Área de serveis a la Persona, Av. Barcelona, 41

EDUCACION VIARIA A LAS ESCUELAS
Los niños de las escuelas de Sant Joan Despí aprenden y reflexionan de como se ha de circular con patinetes y bicicletas para la ciudad de manera mas segura. A mas a mas, la Policía Local ofrece el servicio de control de transportes escolar seguro en los centros escolares de Sant Joan Despí, que garantiza que las salidas de los centros escolares en autocar se hagan con la máxima seguridad.
A cargo de la Policía Local.",Cultural/Sporting Event,0.5445890426635742,Walking Tour,0.5499327778816223,34123,41.3673523,2.0566806
826,826,"Sant Joan Despí, Spain",PRESTAMO DE BICICLETAS PARA LOS JOVENES,"DURANTE TODO EL AÑO el Ayuntamiento continua apostando por el servicio de prestamos de 15 bicicletas eléctricas para jóvenes mayores de 16 años y profesores de institutos de Sant Joan Despí.
Esta experiencia permite que las personas usuarias del servicio tengan un primer contacto con un medio de transporte sostenible y que puede dar solución a sus desplazamientos cotidianos.",Exhibition,0.413527101278305,,,34123,41.3673523,2.0566806
827,827,"Sant Julià de Cerdanyola, Spain",activitats sobre rodes a l'escola,"Activitats sobre rodes en l'escola, dins horari lectiu i en entrades i sortides",Cultural/Sporting Event,0.5716875195503235,Walking Tour,0.5805021524429321,261,42.2155473,1.9050391000000677
828,828,"Sant Just Desvern, Spain",Baixceicletadada,pedalada amb diferents orígens i final al Parc de Torreblanca (terme municipal de Sant Just) on es fa entrega de premis i altres,Cultural/Sporting Event,0.4747016727924347,Cycling Event,0.830949604511261,20000,41.383333,2.0666616
829,829,"Sant Martí d'Albars, Spain",Bicicletada,Bicicletada per anar a esmorzar al poble veí,Exhibition,0.4549636840820312,,,142,42.0284418,2.0731076
830,830,"Sant Martí de Tous, Spain",MARCHA POPULAR EN BICICLETA,Cerrar la calle principal de municipio para que no circulen coches y hacer una marcha en bicicleta.,Car-Free Day,0.7899574637413025,,,1300,41.5614642,1.5220875
831,831,"Sant Pere de Ribes, Spain",dia de la movilidad sostenible,"circuito eduación vial para pequena infancia, circuito educación vial para adolescentes con ecocars, marchas nordicas para personas mayores, exposición de vehiculos eléctricos de la flota municipal",Exhibition,0.3803783357143402,,,32000,41.2596829,1.7757916
832,832,"Sant Pere de Riudebitlles, Spain",Xerrada sobre els patinets elèctrics per alumnes de l'escola,"Xerrada sobre les normes i l'ús dels patinets elèctrics, a l'escola Sant Jeroni, a càrrec dels Mossos d'Esquadra.",Conference,0.4714548587799072,Children/Schools,0.6713811159133911,8776,41.4504992,1.7044013
833,833,"Sant Pere de Riudebitlles, Spain",Caminada,Caminada oberta a tothom d'una durada de 3h,Cultural/Sporting Event,0.7550150156021118,Walking Tour,0.9695265889167786,8776,41.4504992,1.7044013
834,834,"Sant Pere de Riudebitlles, Spain",Descobrim Sant Pere en bicicleta,Ruta en bicicleta pel municipi oberta a tothom d'una durada d'una hora,Cultural/Sporting Event,0.4873442053794861,Cycling Event,0.9887667298316956,8776,41.4504992,1.7044013
835,835,"Sant Pere de Riudebitlles, Spain",Biblioteca Maria Àngels Torrents,Durant tota la setmana es podrà trobar una selecció de títols relacionats amb la mobilitat sostenible a la biblioteca.,Cultural/Sporting Event,0.7859469652175903,Walking Tour,0.5747091174125671,8776,41.4504992,1.7044013
836,836,"Sant Quintí de Mediona, Spain",CAMINADA I PEDALADA POPULAR,www.santquintimediona.cat,Cultural/Sporting Event,0.3154624402523041,Cycling Event,0.6423963308334351,2300,41.462869,1.6635606
837,837,"Sant Quirze de Besora, Spain",Vine a peu a l'escola!,"Treballant amb l'escola Segimon Comas i l'Institut Bisaura, es proposa fer una campanya per que la setmana del 16 de setembre es vagi a peu a l'escola, que s'acompanyi amb unes rutes segures pel municipi amb l'implicació de les AFA. 
Que es farà ampliable els trajectes interurbans del municipi.",Cultural/Sporting Event,0.468890517950058,Walking Tour,0.934706449508667,2125,42.0999995,2.2224369
838,838,"Sant Vicenç dels Horts, Spain",Activitats diverses a la Plaça de la Vila,Activitats diverses a la Plaça de la Vila,Cultural/Sporting Event,0.4748350083827972,Walking Tour,0.6478277444839478,28000,41.39328010868231,2.0096016206253298
839,839,"Santa Bàrbara, Spain",Circuit Educació viària,"Es prepara circuit de educació viària, per a concienciar al veïns que hi hagi mobilitat segura.",Road Safety Workshop,0.3763172626495361,Drivers,0.6843553185462952,3777,40.7143638,0.4928268
840,840,"Santa Coloma de Cervelló, Spain",Baixcicletada,Diumenge matí (10h)  al Parc de Can Lluc  de Santa Coloma de Cervelló,Cultural/Sporting Event,0.3288311064243316,Walking Tour,0.5827033519744873,8200,41.3689,2.0162809
841,841,"Santa Coloma de Gramenet, Spain",12h Santa Coloma es mou (metrominuto) [lloc: Jugateca ambiental del Parc del Molinet],"Jugarem al joc de Santa Coloma es mou (Metrominuto). 

És un joc per donar a conèixer als colomencs i colomenques que, a la nostra ciutat, es pot arribar caminant a qualsevol punt d'interès. Es desenvolupa en un tauler on, per torns, has de trobar el recorregut més eficient per anar d'un punt a un altre de la ciutat.",Exhibition,0.3806895613670349,,,120500,41.4551421,2.208910899999978
842,842,"Santa Coloma de Gramenet, Spain",10-15h Servei de Bus metropolità al Barcelonès Nord [lloc: Plaça de la Vila de Santa Coloma de Gramenet],"A través d’un viatge en quatre fases, volem que les persones que visquin una experiència 360º sobre el servei de bus metropolità i la seva contribució a la mobilitat sostenible i segura:

1- Mostrador informatiu amb l'experiència d'un viatge en bus ""pas a pas"" a la xarxa de bus metropolità
2- Els i les participants podran descobrir un bus des de dins amb tota la informació que sempre havien volgut saber, visita a un bus de la flota del servei de bus metropolità
3- Trivial sobre el servei de bus metropolità, a través d’un terminal tàctil, els participants que hagin completat la ruta del vehicle respondran una sèrie de preguntes en format quiz, sobre el servei.
4- Tallers infantils, per tal d’interactuar amb els i les més petits/es i fer que entenguin la importància de la mobilitat sostenible, proposem que juguin i creïn a partir d’un retallable i muntable de bus assimilable a un vehicle de flota de bus metropolità per tal que els més petits puguin retallar i pintar-lo.

A banda, s'instal.larà un Scalextric del bus metropolità al Barcelonès Nord en el que els autobusos es mouran impulsats per l'energia humana a través de la pedalada (bicicleta).",Cultural/Sporting Event,0.3488380908966064,Cycling Event,0.7892981171607971,120500,41.4551421,2.208910899999978
843,843,"Santa Coloma de Gramenet, Spain",18h Jornada presentació del Programa de formació en conducció ciclista TOTES EN BICI (lloc: La CIBA),"Jornada de presentació del projecte de formació TOTES EN BICI, finançat per Climate KIC de la UE, adreçat a les alumnes interessades i entitats prescriptores de formació i acompanyament a Dones Migrades de Santa Coloma de Gramenet",Conference,0.4662266671657562,General Audience,0.7298588752746582,120500,41.4551421,2.208910899999978
844,844,"Santa Coloma de Queralt, Spain",CAMINADA A SANT MAGI DE LA BRUFAGANYA,Fer una excursió a peu al santuari de Sant Magí de la Brufaganya,Cultural/Sporting Event,0.6815536618232727,Walking Tour,0.9677523374557496,2850,41.5322215,1.3829246
845,845,"Santa Cruz de Tenerife, Spain",Activities within the framework of European Mobility Week,"MONDAY, SEPTEMBER 16
Visit to the Traffic Control Room of the Santa Cruz de Tenerife City Council.

WEDNESDAY, SEPTEMBER 18
VISIT AT TITSA. Visit to the Santa Cruz Interchange and Cuevas Blancas workshops.

THURSDAY, SEPTEMBER 19
TECHNICAL CONFERENCE ON NEW TECHNOLOGIES IN MOBILITY
Information and registration at: Technology and Innovation in Urban Mobility Conference (aecarretera.com)

FRIDAY, SEPTEMBER 20
TECHNICAL CONFERENCE ON NEW TECHNOLOGIES IN MOBILITY
Information and registration at: Technology and Innovation in Urban Mobility Conference (aecarretera.com)

SATURDAY, SEPTEMBER 21
ROUTE OF REMARKABLE TREES
BICYCLE SCHOOL (Day 1).

SUNDAY, SEPTEMBER 22
BICYCLE SCHOOL (Day 2)
CAR-FREE DAYS (AVENIDA ANAGA)
Five activity zones will be organized with differentiated content:
Zone 1: Skating rink. An athletics track-shaped circuit will be set up where participants can skate to the rhythm of music. A mobile stage with a built-in sound system will be installed.
Zone 2: On the rolling world: A skills and learning circuit will be set up, including a pump track, ramps, and other skill areas for small bicycles, skates, and scooters.
Zone 3: Bicycle universe: In a designated area, workshops will be held to teach how to ride a bike, a gymkhana, and other activities centered around the bicycle as a sustainable mode of transportation.
Zones 4 & 5: Electric scooters: An activity aimed at promoting education and awareness about the rules for safe and proper use of shared micromobility vehicles. Information will be provided through multiple channels: on the vehicle, in the app, online, and in person. The activity will have two areas in each zone.",Conference,0.2763875722885132,General Audience,0.5137147903442383,208688,28.4636296,-16.2518467
846,846,"Santa Cruz de Tenerife, Spain",TECHNICAL CONFERENCE: Technology and Innovation in Urban Mobility,"THURSDAY, September 19, 2024
SESSION 1: Challenges and Opportunities for Improving Mobility in Urban Environments
SESSION 2: Information Management in Urban Mobility: Collection, Value Addition, and Transmission
SESSION 3: Technologies Serving the Management of Urban Road Usage
SESSION 4: Electromobility in Urban Environments. Environmental Considerations
SESSION 5: Low Emission Zone Management: Learnings and Challenges

FRIDAY, September 20, 2024
SESSION 6: Marketplace or the Consultants' Vision
SESSION 7: Big Data and AI for Optimizing Mobility in Cities
SESSION 8: Urban Road Safety. Technology and Innovation Serving Cities",Conference,0.6765421628952026,Professionals/Policymakers,0.7649200558662415,208688,28.4636296,-16.2518467
847,847,"Santa Eugènia de Berga, Spain",Quin soroll fem? Quin aire respirem?,No description available,Cultural/Sporting Event,0.3389073014259338,Walking Tour,0.5077705383300781,2308,41.9013387,2.2821595
848,848,"Santa Eulàlia de Ronçana, Spain",Hora del conte,"Biblioteca
Conte per determinar",Conference,0.3666515648365021,General Audience,0.5400675535202026,7426,41.6370713,2.2319348
849,849,"Santa Eulàlia de Ronçana, Spain",Pedalada sostenible pel patrimoni,"12 d'octubre a les 10h
Ruta per determinar",Cultural/Sporting Event,0.4824293851852417,Cycling Event,0.9324790239334106,7426,41.6370713,2.2319348
850,850,"Santa Lucía de Tirajana, Spain",Conoce tu Barrio en Bici.,"Con esta actividad queremos promover y potenciar el uso de la bicicleta como una herramienta que permite moverte de manera segura y sostenible por la zona urbana de Santa Lucía.

Saliendo desde varios centros escolares y contando con los diferentes niveles educativos de centros que se encuentran cercanos entre sí.

Se desarrollarán rutas ciclistas escoltadas por policía local y Protección Civil del Ayuntamiento de Santa Lucía de Tirajana con el objeto de que las niñas y niños del barrio puedan transitar por diversas calles de manera segura.",Cultural/Sporting Event,0.3354979157447815,Cycling Event,0.9669761657714844,72145,27.9101389,-15.540136500000015
851,851,"Santa Lucía de Tirajana, Spain",Presentación Material Educativo  Policía Local.,"Presentación del nuevo material adquirido desde la unidad de seguridad vial de la policía local.

La unidad de la Policía Local de Santa Lucía de Tirajana que coordina la seguridad vial desarrolla un plan con los centros escolares de primaria y secundaria del municipio donde nuestros niños y niñas adquieren nociones básicas sobre la normativa y seguridad vial, el uso de la bicicleta y el patinete dentro de las zonas urbanas.",Conference,0.5599706768989563,Children/Schools,0.937992513179779,72145,27.9101389,-15.540136500000015
852,852,"Santa Lucía de Tirajana, Spain",La familia se mueve. Bicis y Patinetes en movimiento,"Durante la mañana del domingo 22 hoy de septiembre realizaremos una actividad familiar para madres y padres junto con los pequeños de la casa.

A partir de las 10:00 de la mañana desde la Parque de la Era saldremos para hacer una ruta festiva por el municipio.

Trae tu patinete, vente con tu bicicleta ¡¡¡¡¡¡¡",Cultural/Sporting Event,0.3825940489768982,Cycling Event,0.9290316700935364,72145,27.9101389,-15.540136500000015
853,853,"Santa Lucía de Tirajana, Spain",Muestra de tiendas. Las ruedas son los protagonistas.,"Son muchas las alternativas de compra o alquiler de patinetas o bicicletas en nuestro municipio.

El sábado durante la tarde podrás conocer, preguntar e incluso probar esa nueva patineta o bicicleta que tienes en mente para moverte por Santa Lucía.",Exhibition,0.5525306463241577,,,72145,27.9101389,-15.540136500000015
854,854,"Santa Margarida i els Monjos, Spain",Gimcana de la Mobilitat,"L'activitat es farà el dissabte 14 de setembre en el marc de la Fira d'extraescolars de Santa Margarida i els Monjos i a través del punt d'informació i els tallers oferts des del Molí del Foix, l'equipament municipal d'educació ambiental.",Exhibition,0.4327885210514068,,,7629,41.32126415684146,1.662984421201772
855,855,"Santa María de Palautordera, Spain",Bicicletada familiar,"Bicicletada familiar el sábado 21 de septiembre, salida a las 17:30 h de la plaza de la Vila (recorrido de aprox. 3,5 km), por algunos de los carriles bicicleta existentes en el municipio, final en el parque Pau Casals con merienda (melindros, zumos, batido de chocolate o agua) y actividades lúdica para pequeños y mayores (seguramente 20 juegos gigantes).  Es una actividad familiar que estamos realizando los últimos años, y que vamos repitiendo porque gusta mucho puesto que la pueden hacer todos juntos, sin importar la edad y con distintos modelos y tamaños de bicicletas, en algunos casos están tres generaciones de la misma familia.",Cultural/Sporting Event,0.4500665962696075,Cycling Event,0.8358805179595947,9620,41.6933702,2.445830800000067
856,856,"Santa Marta de Tormes, Spain",Desplazate de forma sostenible. Taller,No description available,Conference,0.3717708885669708,General Audience,0.5611832737922668,14646,40.9497273,-5.6262751
857,857,"Santa Marta de Tormes, Spain",Actividades de Educación vial,No description available,Road Safety Workshop,0.5391716361045837,Drivers,0.6332644820213318,14646,40.9497273,-5.6262751
858,858,"Santa Pau, Spain",Vine a Santa Pau amb Rumbus i gaudeix d'una visita guiada gratuïta a la vila medieval,"Si tens ganes de visitar Santa Pau i, alhora, vols que et descobrim tots els racons i raconets i històries passades entre carrerons i muralles medievals, vine amb Rumbus el dissabte 21 de setembre! Amb la visita descobriràs el patrimoni arquitectònic que s’amaga entre volcans, fagedes i colades de lava!

La visita que us proposem és de caràcter històric, cultural, patrimonial i gastronòmic, i permet al visitant conèixer amb tot detall un dels pobles medievals més ben conservats i amb més encant de Catalunya.

La VISITA és GRATUÏTA per a les persones que arribin al municipi amb Rumbus (https://ca.turismegarrotxa.com/rumbus/)

Dia i hora: Dissabte 21 de setembre a les 12.00h

Punt de trobada: oficina de turisme (av. dels volcans, 14)",Cultural/Sporting Event,0.5005286335945129,Walking Tour,0.7482579350471497,1614,42.1471882,2.5703053
859,859,"Santa Perpètua de Mogoda, Spain",Puja al bus,"Activitat per a donar a conèixer l’autobús urbà i el transport públic a alumnes de 5è de primària. Els grups pugen a l'autobús a la parada més propera a l'escola i fan tot el recorregut acompanyats per una persona que els fa totes les explicacions.
A més, uns dies abans es dona material gràfic a les escoles per tal que els tutors/es els expliquin alguns conceptes bàsics i els encoratgin a adquirir la T-16 si no la tenen encara.

OBJECTIUS.
Donar a conèixer als infants de Santa Perpètua el servei d’autobús urbà, on són les parades, quin és el recorregut i què cal per a utilitzar el servei.
Encoratjar els infants (i a les seves famílies) a utilitzar el transport públic de forma responsable.
Explicar perquè anar en autobús és més sostenible que utilitzar el vehicle privat.
Donar a conàixer la T-16",Exhibition,0.3458172976970672,,,25999,41.5353285,2.18214869999997
860,860,"Santander, Spain",TALLER “DISEÑA TU CASCO O CHALECO REFLECTANTE”,"TALLER “DISEÑA TU CASCO O CHALECO REFLECTANTE”
Horario: De 17h. a 20h.
Lugar: Plaza Pombo.
Te proponemos este taller para personalizar tu casco o chaleco con adhesivos reflectantes.
Crea formas originales y divertidas…. ¡HAZTE VISIBLE!
Todas las edades.",Conference,0.5556447505950928,General Audience,0.7881990671157837,172044,,
861,861,"Santander, Spain",SANTANDER ES UN LIENZO,"SANTANDER ES UN LIENZO
Horario: De 17h. a 20h.
Lugar: PLAZA ALFONSO XIII.
Entre todos expresaremos de manera artística, ilustraciones y mensajes realizados con tizas de colores con el objetivo de concienciar a los ciudadanos de que podemos conseguir un Santander más sostenible.
Todas las edades.",Conference,0.3478175401687622,General Audience,0.9408182501792908,172044,,
862,862,"Santander, Spain",COCHES ELÉCTRICOS. PRESENTE Y FUTURO.,"COCHES ELÉCTRICOS. PRESENTE Y FUTURO
Pequeña exposición y charla informativa a cargo de Renault Santander.",Exhibition,0.440423309803009,,,172044,,
863,863,"Santander, Spain",TALLER “SANTANDER EN LÍNEA”,"TALLER
“SANTANDER EN LÍNEA”
Tras el éxito del año pasado, volvemos a traer estas clases de patinaje en línea con 2 monitores especializados.
Fomentaremos el uso de protecciones (casco, rodilleras y coderas).
PROTECCIONES OBLIGATORIAS
Edades de 4 a 14 años.",Conference,0.6540691256523132,Professionals/Policymakers,0.4397545158863067,172044,,
864,864,"Santander, Spain",RUTA DE LOS MURALES,"RUTA DE LOS MURALES
Descubre el arte en este itinerario didáctico por los murales de la ciudad.
Guía Oficial. Todas las edades.",Cultural/Sporting Event,0.58664470911026,Walking Tour,0.8321521282196045,172044,,
865,865,"Santander, Spain",TALLER “APRENDO CREANDO”,"TALLER “APRENDO CREANDO”
Deberán crear el transporte sostenible a partir de materiales reciclados.
¡Todo un reto de creatividad e ingenio!
Material incluido. Edades de 4 a 12 años.",Conference,0.5087093710899353,General Audience,0.4918107986450195,172044,,
866,866,"Santander, Spain",POLICÍA DE CERCA,"POLICÍA DE CERCA
Conoce los diferentes modelos del parque móvil de la Policía Municipal de Santander e interactúa con ellos.
Edades de 4 a 12 años.",Cultural/Sporting Event,0.5593395233154297,Walking Tour,0.5705676078796387,172044,,
867,867,"Santander, Spain",PROYECCIÓN DOCUMENTAL “BICICLETAS VS. COCHES”,"PROYECCIÓN DOCUMENTAL “BICICLETAS VS. COCHES”
Este documental de Fredrik Gertten, nos presenta a varios activistas y pensadores que luchan para conseguir ciudades más sostenibles.
Todas las edades.",Cultural/Sporting Event,0.3021867275238037,Cycling Event,0.4639168083667755,172044,,
