,city,population,latitude,longitude,activity_name,activity_description,ID
861,"Santa Margarida i els Monjos, Spain",7629,41.32126415684146,1.662984421201772,Gimcana de la Mobilitat,"L'activitat es farà el dissabte 14 de setembre en el marc de la Fira d'extraescolars de Santa Margarida i els Monjos i a través del punt d'informació i els tallers oferts des del Molí del Foix, l'equipament municipal d'educació ambiental.",861
862,"Santa María de Palautordera, Spain",9620,41.6933702,2.445830800000067,Bicicletada familiar,"Bicicletada familiar el sábado 21 de septiembre, salida a las 17:30 h de la plaza de la Vila (recorrido de aprox. 3,5 km), por algunos de los carriles bicicleta existentes en el municipio, final en el parque Pau Casals con merienda (melindros, zumos, batido de chocolate o agua) y actividades lúdica para pequeños y mayores (seguramente 20 juegos gigantes).  Es una actividad familiar que estamos realizando los últimos años, y que vamos repitiendo porque gusta mucho puesto que la pueden hacer todos juntos, sin importar la edad y con distintos modelos y tamaños de bicicletas, en algunos casos están tres generaciones de la misma familia.",862
863,"Santa Marta de Tormes, Spain",14646,40.9497273,-5.6262751,Desplazate de forma sostenible. Taller,No description available,863
864,"Santa Marta de Tormes, Spain",14646,40.9497273,-5.6262751,Actividades de Educación vial,No description available,864
865,"Santa Pau, Spain",1614,42.1471882,2.5703053,Vine a Santa Pau amb Rumbus i gaudeix d'una visita guiada gratuïta a la vila medieval,"Si tens ganes de visitar Santa Pau i, alhora, vols que et descobrim tots els racons i raconets i històries passades entre carrerons i muralles medievals, vine amb Rumbus el dissabte 21 de setembre! Amb la visita descobriràs el patrimoni arquitectònic que s’amaga entre volcans, fagedes i colades de lava!

La visita que us proposem és de caràcter històric, cultural, patrimonial i gastronòmic, i permet al visitant conèixer amb tot detall un dels pobles medievals més ben conservats i amb més encant de Catalunya.

La VISITA és GRATUÏTA per a les persones que arribin al municipi amb Rumbus (https://ca.turismegarrotxa.com/rumbus/)

Dia i hora: Dissabte 21 de setembre a les 12.00h

Punt de trobada: oficina de turisme (av. dels volcans, 14)",865
866,"Santa Perpètua de Mogoda, Spain",25999,41.5353285,2.1821486999999706,Puja al bus,"Activitat per a donar a conèixer l’autobús urbà i el transport públic a alumnes de 5è de primària. Els grups pugen a l'autobús a la parada més propera a l'escola i fan tot el recorregut acompanyats per una persona que els fa totes les explicacions.
A més, uns dies abans es dona material gràfic a les escoles per tal que els tutors/es els expliquin alguns conceptes bàsics i els encoratgin a adquirir la T-16 si no la tenen encara.

OBJECTIUS.
Donar a conèixer als infants de Santa Perpètua el servei d’autobús urbà, on són les parades, quin és el recorregut i què cal per a utilitzar el servei.
Encoratjar els infants (i a les seves famílies) a utilitzar el transport públic de forma responsable.
Explicar perquè anar en autobús és més sostenible que utilitzar el vehicle privat.
Donar a conàixer la T-16",866
867,"Santander, Spain",172044,,,TALLER “DISEÑA TU CASCO O CHALECO REFLECTANTE”,"TALLER “DISEÑA TU CASCO O CHALECO REFLECTANTE”
Horario: De 17h. a 20h.
Lugar: Plaza Pombo.
Te proponemos este taller para personalizar tu casco o chaleco con adhesivos reflectantes.
Crea formas originales y divertidas…. ¡HAZTE VISIBLE!
Todas las edades.",867
868,"Santander, Spain",172044,,,SANTANDER ES UN LIENZO,"SANTANDER ES UN LIENZO
Horario: De 17h. a 20h.
Lugar: PLAZA ALFONSO XIII.
Entre todos expresaremos de manera artística, ilustraciones y mensajes realizados con tizas de colores con el objetivo de concienciar a los ciudadanos de que podemos conseguir un Santander más sostenible.
Todas las edades.",868
869,"Santander, Spain",172044,,,COCHES ELÉCTRICOS. PRESENTE Y FUTURO.,"COCHES ELÉCTRICOS. PRESENTE Y FUTURO
Pequeña exposición y charla informativa a cargo de Renault Santander.",869
870,"Santander, Spain",172044,,,TALLER “SANTANDER EN LÍNEA”,"TALLER
“SANTANDER EN LÍNEA”
Tras el éxito del año pasado, volvemos a traer estas clases de patinaje en línea con 2 monitores especializados.
Fomentaremos el uso de protecciones (casco, rodilleras y coderas).
PROTECCIONES OBLIGATORIAS
Edades de 4 a 14 años.",870
871,"Santander, Spain",172044,,,RUTA DE LOS MURALES,"RUTA DE LOS MURALES
Descubre el arte en este itinerario didáctico por los murales de la ciudad.
Guía Oficial. Todas las edades.",871
872,"Santander, Spain",172044,,,TALLER “APRENDO CREANDO”,"TALLER “APRENDO CREANDO”
Deberán crear el transporte sostenible a partir de materiales reciclados.
¡Todo un reto de creatividad e ingenio!
Material incluido. Edades de 4 a 12 años.",872
873,"Santander, Spain",172044,,,POLICÍA DE CERCA,"POLICÍA DE CERCA
Conoce los diferentes modelos del parque móvil de la Policía Municipal de Santander e interactúa con ellos.
Edades de 4 a 12 años.",873
874,"Santander, Spain",172044,,,PROYECCIÓN DOCUMENTAL “BICICLETAS VS. COCHES”,"PROYECCIÓN DOCUMENTAL “BICICLETAS VS. COCHES”
Este documental de Fredrik Gertten, nos presenta a varios activistas y pensadores que luchan para conseguir ciudades más sostenibles.
Todas las edades.",874
875,"Santander, Spain",172044,,,BICICLETADA NOCTURNA,"BICICLETADA NOCTURNA
Un recorrido para toda la familia por uno de los tramos del carril bici más bonito de Santander. Desde el Centro Botín, pasando por el Paseo Pereda, la Cuesta del Gas (para valientes), Reina Victoria, El Sardinero, Parque de Mesones, hasta llegar al Parque de Las Llamas.
* Se obsequiará con una luz nocturna para bici hasta agotar existencias. (Fomentaremos la importancia del uso del casco y señales luminosas a la hora de montar en bici en momentos de poca luminosidad).
Con guía. Todas las edades.",875
876,"Santander, Spain",172044,,,VISITAMOS EL NUEVO “PARQUE 2020” Y EL ENTORNO DE CABO MAYOR.,"VISITAMOS EL NUEVO “PARQUE 2020” Y EL ENTORNO DE CABO MAYOR
Nos guiarán durante el recorrido la directora del Centro de Psicología de Santander y dos técnicos de Santander Capital Natural.
* Plazas en orden de inscripción hasta formar grupo (máx 40 personas) en semanaeuropeadelamovilidad@gmail.com
Todas las edades.",876
877,"Santander, Spain",172044,,,EXHIBICIÓN “BIKE TRIAL”,"EXHIBICIÓN “BIKE TRIAL”
Miniexhibición, taller de bicicletas y exhibición con el Campeón del Mundo Raúl Gutiérrez.
Todas las edades.",877
878,"Santander, Spain",172044,,,DÍA SIN COCHE,"DÍA SIN COCHE
Durante este intervalo de horas el TUS será gratuito y también podrás disfrutar de una hora seguida de TUeBICI gratis con el código TUeBICI24",878
879,"Santander, Spain",172044,,,YOGA FRENTE AL MAR,"YOGA FRENTE AL MAR
Nos relajaremos frente al mar con ejercicios básicos de Yoga para toda la familia. ¡Anímate a afrontar el día de una manera más zen",879
880,"Santander, Spain",172044,,,CONCURSO DE PINTURA RÁPIDA,"CONCURSO DE PINTURA RÁPIDA
Demuestra tu destreza bajo la temática “ESPACIO PÚBLICO COMPARTIDO” y entra en el sorteo de una fantástica bicicleta eléctrica último modelo.
Consultar bases en el QR.",880
881,"Santander, Spain",172044,,,GALA DE PATINAJE ARTÍSTICO,"GALA DE PATINAJE ARTÍSTICO
Disfruta del patinaje artístico con una sorprendente Gala del Centro Profesional de Patinaje Artístico Alexmar, donde se presentarán desde los patinadores más pequeños de la escuela, a campeones de España, Europa y del mundo.",881
882,"Santiago de Compostela (Santiago de Compostela City Council)
, Spain",95800,42.8782132,-8.5448445,APROBACIÓN DE LA ACTUALIZACIÓN DEL PMUS,No description available,882
883,"Santiago de Compostela (Santiago de Compostela City Council)
, Spain",95800,42.8782132,-8.5448445,PRESENTACIÓN DE LA NUEVA ORDENANZA DE MOVILIDAD,No description available,883
884,"Santiago de Compostela (Santiago de Compostela City Council)
, Spain",95800,42.8782132,-8.5448445,EXPOSICIÓN DEL PMUS AL PACTO LOCAL POR LA MOVILIDAD Y A LA CIUDADANÍA EN GENERAL,No description available,884
885,"Santiago de Compostela (Santiago de Compostela City Council)
, Spain",95800,42.8782132,-8.5448445,CAMINOS ESCOLARES EN CENTROS EDUCATIVOS,No description available,885
886,"Santiago de Compostela (Santiago de Compostela City Council)
, Spain",95800,42.8782132,-8.5448445,JORNADA LÚDICA EN VIRGEN DE LA CERCA,No description available,886
887,"Santiago de Compostela (Santiago de Compostela City Council)
, Spain",95800,42.8782132,-8.5448445,EXPOSICIÓN DE BICICLETAS ANTIGUAS EN EL CLAUSTRO DE FONSECA,DEL 18 AL 26 DE SEPTIEMBRE,887
888,"Santomera, Spain",16415,38.0601529,-1.0470905,Movility Plan presentation,"The municipality will be presented with the results and benefits of the mobility plan being implemented, which will bring traffic reorganization and more sustainable mobility to our municipality.",888
889,"Santomera, Spain",16415,38.0601529,-1.0470905,sustainable mobility presentation,"Presentation of the proposal for a sustainable route in the municipality, which will mean the creation of a sustainable urban route that promotes walking and cycling.",889
890,"Santoña, Spain",13000,43.4448965,-3.4561456,Concurso escolar de dibujo,"Con motivo de la Semana Europea de la Movilidad el Punto de Información Europeo de Santoña ha organizado un concurso de dibujo con cuatro categorías: infantil, 1º Y 2º de primaria, 3º y 4º de primaria y 5º y 6º de primaria.
El tema elegido por la Comisión Europea para la campaña de este año 2023 es ‘Espacio público compartido’ y tiene como objetivo difundir los beneficios del uso de modos de transporte sostenibles y este será el tema también para el concurso de dibujo. 
Los dibujos serán expuestos en la plaza de San Antonio el sábado 21 de septiembre, día en el que se celebra la XV Marcha en Bicicleta. Será allí donde se premiará a los ganadores.",890
891,"Santoña, Spain",13000,43.4448965,-3.4561456,Marcha en Bicicleta,"Con motivo del “Día Europeo sin Coches” se ha programado la “XV Marcha en bicicleta” de Santoña. El recorrido es fácil y adaptado a todas las edades. 
Se trata en realidad, de una marcha simbólica para fomentar el uso de la bicicleta como medio de transporte habitual. Pretendemos educar a los más pequeños y alentar a los más mayores.
Si no tienes bicicleta ¡no te preocupes! estarán disponibles de manera gratuita las bicicletas del CTD El Albergue.
Al finalizar la Marcha se repartirán bocadillos y refrescos y posteriormente se procederá al sorteo de una bicicleta y packs de accesorios para todos los participantes inscritos en la Marcha.",891
892,"Sarria, Spain",13600,42.7808389,-7.4140766,Semana de la Mobilidad,"Exposiciones itinerante por los colegios, institutos e calles de Sarria para concienciar sobre la contaminación producida por los vehículos, colocación de más aparca bicicletas, actividades relacionadas con la seguridad vial de peones y ciclistas",892
893,"Segovia, Spain",51132,40.9429032,-4.1088069,Lanzaderas al recinto amurallado,"De 10:30 a 13:00 y de 17:00 a 22:30. A fin de reducir el tráfico de vehículos pesados en el recinto amurallado y de mejorar la eficiencia del transporte público en la zona, desde el lunes 16 hasta el domingo 22 y dentro del horario indicado, se establecerá un sistema de lanzaderas mediante minibuses. Estas lanzaderas seguirán dos recorridos y realizarán las siguientes paradas:

o	Recorrido Lanzadera 1: Acueducto – Convento de Santa Cruz – Hospital Misericordia – Plaza San Esteban – Plaza del Potro – Juzgados – Acueducto.
o	Recorrido Lanzadera 2: Acueducto – Concepcionistas – Plaza Mayor – Iglesia de San Martín – Plaza del Dr. Laguna – Juzgados – Acueducto.

El fin de trayecto de las líneas de autobuses que normalmente se sitúa en la Calle Colón pasará a ubicarse en la Plaza de Artillería dentro del horario y los días señalados. La línea 10 de Transporte Urbano mantendrá su recorrido y horario habitual durante toda la semana.",893
894,"Segovia, Spain",51132,40.9429032,-4.1088069,MovilizaTEA,Presentación de las medidas para mejorar la accesibilidad cognitiva de personas con trastorno del espectro autista en el transporte urbano de Segovia (paradas y autobuses).,894
895,"Segovia, Spain",51132,40.9429032,-4.1088069,Talleres sobre movilidad sostenible y de Educación Vial,"De 9:00 a 13:00. Taller impartido por los miembros de Policía Local a los alumnos de 4º de Educación Primaria.
Lugar: Parque Infantil de Tráfico.
Actividad en colaboración con CEIP Villalpando, CEIP Santa Eulalia, Colegio Cooperativa Alcázar, CEIP Diego de Colmenares, CEIP Domingo de Soto y CEIP Fray Juan de la Cruz.",895
896,"Segovia, Spain",51132,40.9429032,-4.1088069,Taller de aprendizaje a montar en Bicicleta,"De 17:00 a 19:00. Taller dirigido a niños a partir de 6 años en el que se impartirán las primeras nociones para aprender a montar en bicicleta. Trae tu bici y el casco, si no tienes podemos prestártela. Aforo limitado a 10 personas. Inscríbete en la Oficina de Información al Viajero de la Estación de Autobuses, en el correo trafico.estacion@segovia.es o en el número de teléfono 690 886 660.
Lugar: Parque Infantil de Tráfico.",896
897,"Segovia, Spain",51132,40.9429032,-4.1088069,"""Tienes bicicleta ¿Sabes montar?""","De 17:00 a 19:00. Taller impartido por los miembros de Policía Local a alumnos de Educación Primaria para que, mediante juegos y ejercicios con bicicleta, demuestren su dominio, su habilidad y destreza.
Lugar: Parque Infantil de Tráfico.",897
898,"Segovia, Spain",51132,40.9429032,-4.1088069,Paseo Escolar en Bicicleta,"A partir de las 9:30. Actividad dirigida por miembros de Policía Local a los alumnos de 5º y 6º de Educación Primaria del CEIP Elena Fortún.
Actividad en colaboración con el CEIP Elena Fortún.",898
899,"Segovia, Spain",51132,40.9429032,-4.1088069,PARKING DAY,"De 10:00 a 14:00. PARK(ing) Day es un evento internacional abierto y colaborativo, sin ánimo de lucro, en el que artistas, colegios, asociaciones, transforman durante unas horas una plaza de estacionamiento en un espacio público con un uso diferente. El objetivo de esta actividad es dar a conocer el movimiento PARK(ing) Day en Segovia, concienciar a los ciudadanos sobre los beneficios de una movilidad sostenible y el uso y disfrute de los espacios verdes.
Lugar: Puerta del Mercado de la Albuera.",899
900,"Segovia, Spain",51132,40.9429032,-4.1088069,Taller infantil de multas simbólicas,"De 17:00 a 19:00. Taller impartido por los miembros de Policía Local a los alumnos de Educación Primaria.
Lugar: Parque Infantil de Tráfico.",900
901,"Segovia, Spain",51132,40.9429032,-4.1088069,Día mundial sin coches,Durante todo el día. Se hace un llamamiento a todos los ciudadanos de Segovia para que durante 24 horas utilicen un medio de transporte alternativo a su vehículo particular en todos los desplazamientos que tengan que realizar durante este día.,901
902,"Senyera, Spain",1122,39.0627973,-0.511016,Corre per Senyera!,"La vesprada del dissabte es tancarà al trànsit el carrer del col·legi, perquè les xiquetes i xiquets puguen jugar lliurement i així gaudir d'un ampli espai sense el perill de la circulació de vehicles. A més, s'organitzaran carreres infantils al llarg de tot el carrer.",902
903,"Seròs, Spain",25183,41.4636641,0.4107509000000391,Caminada per la mobilitat,"Walk around the town, to promote walking paths to carry out daily activities",903
904,"Seròs, Spain",25183,41.4636641,0.4107509000000391,Dia de la bici,Popular cycling route to encourage cycling.,904
905,"Sestao, Spain",27780,43.3093903,-3.0072372,Hinchables infantiles en espacio público,No description available,905
906,"Sestao, Spain",27780,43.3093903,-3.0072372,Circuito de obstáculos,No description available,906
907,"Sestao, Spain",27780,43.3093903,-3.0072372,Concurso de dibujo sobre movilidad sostenible,No description available,907
908,"Sestao, Spain",27780,43.3093903,-3.0072372,Quizz infantil: buenas prácticas de movilidad,No description available,908
909,"Sestao, Spain",27780,43.3093903,-3.0072372,Marcha ciclista por el municipio,No description available,909
910,"Sestao, Spain",27780,43.3093903,-3.0072372,Clase dirigida de baile / zumba,No description available,910
911,"Sevilla (Seville)
, Spain",684164,37.3890924,-5.9844589,PROMOTE PUBLIC TRANSPORT,No description available,911
912,"Silleda, Spain",9100,42.7020616,-8.2445422,Presentación Proyecto Avenida do Parque de SIlleda,No description available,912
913,"Silleda, Spain",9100,42.7020616,-8.2445422,Apertura mejora urbana zonas escolares,No description available,913
914,"Sitges, Spain",28969,41.2371851,1.8058859999999868,Bus Urbà gratuit,El Bus urbà serà gratuït per tothom,914
915,"Solsona, Spain",9152,41.9939512,1.5160212,Caminada popular,"Es fara una caminada popular d'ambient familiar, d'entre 10 i 15 km. La qual començara a Solsona fins algun punt a determinar de la comarca. En aquesta caminada es farà alguna visita de caire ambiental o cultural",915
916,"Solsona, Spain",9152,41.9939512,1.5160212,Incentibar l'us del transport public,Es repartiran tiquets de bus a escoles i instituts perquè el jovent que estudia a Solsona pugui fer ús del bus urbà gratuïtament durant la setmana i d'aquesta manera incentivar-ne ús.,916
917,"Sort, Spain",2200,42.4103118,1.1287747,2A FESTA DE LA BICICLETA,"La festa de la Bicicleta, neix amb l’objectiu de reunir a tots els amants de la bicicleta i compartir entre tots nosaltres, entitats, empreses i organitzacions interessades, noves tendències, serveis , activitats i accions formatives en mobilitat sostenible i és per això que ens agradaria celebrar plegades aquesta tardor aquest esdeveniment per promoure l’ús de la bicicleta com a mitjà de transport habitual i per aconseguir una mobilitat més segura, sostenible i saludable que ens ajudi a millorar la qualitat ambiental del nostre poble!",917
918,"Súria, Spain",6000,41.8316368,1.7537452,Jornada de mobilitat sostenible a Súria,"Circuit escolar sobre mobilitat, activitats amb bicileta",918
919,"Tarragona, Spain",132000,41.1188827,1.2444908999999598,Parc infantil de seguretat viària,10 h a 14 h,919
920,"Tarragona, Spain",132000,41.1188827,1.2444908999999598,Transport urbà gratuït,Dia 23 de setembre de 2024,920
921,"Térmens, Spain",1552,41.7170651,0.7615995,SETMANA SOSTENIBLE A TÉRMENS,No description available,921
922,"Terrassa, Spain",223011,41.56314820000001,2.0054917,Pedalada,"La Pedalada consistirà en un circuit circular d'uns 8k de recorregut, amb sortida i arribada a la Plaça Nova i discorrerà per les principals avingudes de la ciutat. 
L'activitat és oberta al conjunt de ciutadania i és apte per a públics de totes les edats, donat el caràcter festiu i no competitiu de l'activitat.",922
923,"Teruel, Spain",36267,40.3456879,-1.1064345,Bici Educa,"Bici Educa. 21 y 22 de septiembre. Jornadas de Puerta Abiertas para niños y niñas de entre 2 y 10 años donde conocerán el Parque Infantil de Tráfico del Ayuntamiento de Teruel recorriéndolo con sus bicicletas como si circularan por una pequeña ciudad. Pasando un rato entretenido con otros niños y niñas tomarán contacto con la eduación vial básica reconociendo y aprendiendo sus primeras señales de tráfico, de tal forma que irán adquiriendo hábitos correctos que interiorizarán poco a poco hasta llevar a cabo en un futuro una conducción segura. Además habrá pintacaras, photocall con vehículos policiales a los que podrán subirse, manipular las sirenas, hacersse fotos, etc, finalmente se les dará un obsequio-detalle (relacionados con las seguridad vial; chalecos reflectantes personalizados y guantes reflectantes para la bicicleta) para cada uno de los asistentes.",923
924,"Teruel, Spain",36267,40.3456879,-1.1064345,Bici Educa: BiciBús.,"Bici Educa: BiciBús. Del 16 al 27 de septiembre. Programa de movilidad escolar con el Colegio Victoria Díez. Propuesta de movilidad escolar segura y activa para alumnos de 5º y 6º de Educación Primaria, en la que acuden al colegio y vuelven a sus casas en alguna de las tres rutas de BiciBús establecidas. Esta iniciativa permite, acompañados por adultos responsables, ir al colegio en grupo en bicicleta y funciona como una línea de autobús, siguiendo rutas específicas y paradas con horarios predefinidos.",924
925,"Teruel, Spain",36267,40.3456879,-1.1064345,Bici Unizar.,"Bici Unizar. 17 de septiembre, 12:00h. Salón de actos del Vicerrectorado del Campus de Teruel. Jornada formativa para mayores de 16 años sobre circulación con vehículos de movilidad personal. En colaboración con el Servicio de Deportes de la Universidad, propuesta formativa para estudiantes universitarios del campus de Teruel sobre normas de seguridad y circulación en bicicleta, patinete y patinete eléctrico.",925
926,"Teruel, Spain",36267,40.3456879,-1.1064345,Bici Integradora.,"Bici Integradora. 18 de septiembre, 09:00h. Parque infantil de tráfico. Jornada de formación vial para usuarios de la entidad CEPAIM. Usuarios de programas de acogida y protección internacional de la Fundación CEPAIM, reciben formación sobre seguridad vial, normas de circulación y vehículos de movilidad personal. Este colectivo de migrantes en ocasiones necesitan la bicicleta para poder aceptar un trabajo e ir al polígono industrial, habiendo detectado la carencia de la formación básica par circular con seguridad.",926
927,"Teruel, Spain",36267,40.3456879,-1.1064345,Bici inclusiva.,"Bici inclusiva. 19 de septiembre, 11:00h. Taller de autoreparación y recorridos urbanos para usuarios de la entidad ATADI. Taller básico de auto-reparación de bicicletas y recorridos urbanos emancipatorios para usuarios de la entidad ATADI. Iniciativa para favorecer una movilidad personal cotidiana, autónoma y activa de personas con discapacidad intelectual.",927
928,"Teruel, Spain",36267,40.3456879,-1.1064345,Controles policiales INFORMATIVOS.,"Controles policiales INFORMATIVOS. 
Por parte de la Policía Local se llevarán a cabo controles alternativos (distintos lugares, horarios y fechas) con el objetivo de identificar a los conductores de bicicletas y vehículos de movilidad personal de nuestra ciudad, pudiendo así proporcionarles la información necesaria (en ocasiones normativa de cumplimento obligatorio) para circular de forma segura, lo que repercute en la seguridad de todos de usuarios de nuestras vías. Se proporcionará folleto informativo en 3 idiomas; español, inglés y francés.",928
929,"Tiana, Spain",9100,41.4779937,2.267832,Pedala per Tiana.,"Itinerari en bicicleta per diferents espais del municipi.
Tallers relacionats amb la mobilitat sostenible.",929
930,"Tías, Spain",21000,28.9578494,-13.6507431,Parkind day,Ocupación de plazas de aparcamiento  con espacios par el esparcimiento publico,930
931,"Tías, Spain",21000,28.9578494,-13.6507431,Inicio SEM,Firma carta adhesión SEM y rueda de prensa,931
932,"Tordera, Spain",18421,41.6972043,2.7178464,Mou-te en bici; coneix Tordera,Pedalada Popular familiar de descoberta del patrimoni natural de la part fluvial del municipi tot difonent els beneficis de moure's amb aquest mitjà tant per a la salut personal com per a l'ecosistema,932
933,"Torelló, Spain",14726,42.0491614,2.2626613,Promoció del vehicle elèctric,"Durant la setmana de la mobilitat (16 a 22 de setembre) es realitzaran activitats destinades a la promoció de la mobilitat elèctrica: una exposició, una enquesta a la població dinamitzada per Som Mobilitat",933
934,"Torelló, Spain",14726,42.0491614,2.2626613,A Torelló compartim l'espai públic!,"El dissabte 28 de setembre al matí es farà la xerrada-presentació del projecte de Xarxa Ciclable de Torelló, una pedalada i altres activitats per promoure l'ús de la bicicleta com a mitjà de transport sostenible.",934
935,"Torre Pacheco, Spain",35676,37.7442385,-0.9536260999999998,"Photography Contest ""Ruedas y Rincones.""",Photographic Exhibition of the winning images from the different categorie,935
936,"Torre Pacheco, Spain",35676,37.7442385,-0.9536260999999998,"Podcast ""Torre Pacheco Se Mueve""","he ""Torre Pacheco Se Mueve"" podcast aims to promote sustainable mobility and the sharing of public spaces, focusing on bicycle mobility and other soft transportation methods. This podcast will consist of two episodes: one to be released on Tuesday, the 17th, and another to be recorded live during the ""Torre Pacheco Se Mueve"" event on the 20th, featuring interviews with various elite athletes from Torre-Pacheco.",936
937,"Torre Pacheco, Spain",35676,37.7442385,-0.9536260999999998,"School Cycling Event ""Rosarito Sobre Ruedas"" (Rosarito on Wheels)","Cycling event of El Rosario School, from the school to the Rosario chapel. During the event, students will be told typical stories about the location",937
938,"Torre Pacheco, Spain",35676,37.7442385,-0.9536260999999998,"Tarde ""Torre Pacheco Se Mueve!""","An afternoon full of activities for all the residents of Torre Pacheco, aimed at promoting healthy activities and the use of soft modes of transportation.
It will feature the following activities: workshops for children, inline skating and bike trial exhibitions, recording of the second episode of the ""Torre Pacheco Se Mueve"" podcast, the official proclamation of Mobility Week, and a stand for purchasing second-hand bicycles.",938
939,"Torre Pacheco, Spain",35676,37.7442385,-0.9536260999999998,"Cyclotourism Ride ""Kilometros de Sonrisas"" (Kilometers of Smiles)","A cyclotourism ride will take place in Torre Pacheco, following part of the main route of the town's new bike lane.",939
940,"Torre-Serona, Spain",425,50.8389264,4.3842204,Caminada pels carres i camins del municipi,No description available,940
941,"Torrebesses, Spain",25176,50.8389264,4.3842204,Ruta cicloturística guiada,Ruta cicloturística guiada per la natura,941
942,"Torrebesses, Spain",25176,50.8389264,4.3842204,Caminada verda,Caminada verda pels entorns del poble,942
943,"Torrefarrera, Spain",4601,41.6735229,0.6086583,Caminada saludable,Caminada pel terme de Torrefarrera. El recorregut encara està per determinar.,943
944,"Torrejón de Ardoz, Spain",130000,40.458874,-3.475829,Taller de Educación Vial,Taller de Educación Vial dirigido a familias. Se realiza en al Parque de Educación Vial de Torrejón de Ardoz.,944
945,"Torrejón de Ardoz, Spain",130000,40.458874,-3.475829,Corte del Tráfico de vehículos,Se realiza corte del tráfico en las calles Pesquera y San Isidro.,945
946,"Torrelameu, Spain",742,41.7043576,0.7039987,PEDALADA,"Hi haurà 3 recorreguts diferents amb distàncies aptes per a cada tipus d'esportista. En cadascun els participants hauran de fer fotos divertides per participar al concurs de fotos, després de reposar i recuperar forces amb l'esmorzar.",946
947,"Torrelodones, Spain",22117,40.5766078,-3.9293646,Formación ciclista en Centros Educativos,Formación ciclista para alumnos de 5 y 6 de educación primaria. Se prestarán bicicletas para que todos los alumnos que quieran participar puedan hacerlos. Durante la formación se enseñará a montar en bici y a circular por la vía pública.,947
948,"Torres de Segre, Spain",2200,41.5340778,0.5141739,Volta a peu per utxesa,No description available,948
949,"Torrevieja, Spain",100000,37.9847003,-0.6808233,Parques infantiles de t ráfico por la ciudad,Montaje de varios parques infantiles con monitores en el Paseo Vistalegre de Torrevieja. Uno de monopatines para los jóvenes. Otro de cars y bicicletas para los mas pequeños. Talleres de dibujos y juegos sobre la semana de la movilidad.,949
950,"Torrevieja, Spain",100000,37.9847003,-0.6808233,Visitas parque infantil de tráfico de la Ciuudad de Torrevieja,Visitas de los ciudadanos al parque infantil de tráfico y uso de sus instalaciones durante toda la semana de la movilidad con monitores permanentes.,950
951,"Tortellà, Spain",816,42.2338828,2.6319543,Pedalada popular,"Pedalada popular festiva, no competitiva on s'anirà en grup. El recorregut és de pocs quilòmetres i finalitzarà a la plaça Mercat. 
Obligatori portar casc.
Obsequi per a tots els participants.",951
952,"Tortosa, Spain",33572,40.8125777,0.5214423,Petits Agents,Dirigida als escolars de 3r   de primària. Els alumnes surten al carrer acompanyats de la Policia Local de Tortosa ha posar «multes» als vehicles que estan mal estacionats,952
953,"Tortosa, Spain",33572,40.8125777,0.5214423,Concurs de dibuix,Concurs de Dibuix per als alumnes de 5è de primària. L’exposició dels dibuixos l’entrega de premis es fa en dijous a la Biblioteca Marcel·li Domingo de Tortosa,953
954,"Tortosa, Spain",33572,40.8125777,0.5214423,Coneix el transport públic.,"Dirigida als escolars de 1r de primària, aquesta activitat es realitza amb la col·laboració de la HIFE per integrar-los en els avantatges i el bon ús del transport públic urbà. Se’ls ensenya la estació d’autobusos, el taller, el rentador.",954
955,"Tossa de Mar, Spain",5910,41.7225184,2.9302653,"PROVA DE PACIFICACIÓ DE CARRER, PER A POSSIBLE CANVI PERMANENT","Es durà a terme el tall d'un tram de carrer que es pretén fer peatonal a mig termini, per el qual ja s'ha inclús demanat una subvenció per a la mobilitat sostenible. S'hi farà alguna activitat encara per perfilar.",955
956,"Ullà, Spain",1293,42.0504415,3.1083544,anen en bici al cole,Tots els nen de l´escola aniran en bici al cole,956
957,"Ullà, Spain",1293,42.0504415,3.1083544,respeten les senyals de transit,Circuit de mobilitat i educació de les normes del trànsit,957
958,"Ullà, Spain",1293,42.0504415,3.1083544,juguen al carrer,No description available,958
959,"Utebo, Spain",18602,41.7087277,-0.9986738,MERCADO DE SEGUNDA MANO,"De 10 a 20 horas, en el entorno del Ayuntamiento

Con esta actividad, además de prevenir residuos y reducir el consumo de materias primas, gracias a la reutilización evitamos el transporte de nuevos bienes desde sus centros de producción, y el transporte de residuos de productos que se desechan cuando aún pueden tener utilidad.",959
960,"Utebo, Spain",18602,41.7087277,-0.9986738,Yincana ciclista,"De 11 a 13:30 y de 17 a 19 horas. En Plaza Santa Ana
La yincana permite a los participantes practicar su habilidad sobre la bicicleta.",960
961,"Utebo, Spain",18602,41.7087277,-0.9986738,Puesto de mecánica básica para bicicletas.,"De 11 a 13:30 y de 17 a 19 horas. En Plaza Santa Ana
El puesto de mecánica sirve para que un profesional revise y ponga a punto las bicicletas de los vecinos, realizando pequeños ajustes y reparaciones, además de informar sobre mantenimiento básico.",961
