ID,secondary_result,secondary_classification,secondary_score,Professionals/Policymakers,General Audience,Children/Schools
820,"{'sequence': 'This is an event called \'Sustainable Mobility Tomorrow\', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: \'Time: From 11 to 13.30h\r\nC/ Bon Viatge\n\r\n-Stand of mobility Find out about APP Spro, amb metropolite parking, Ambamiento residents, amb p+p parking, cyclable xarxa, public transport, etc .....\r\n-Coxocs.Sustainable Autochioque Circuit.\r\n-Cojuga.Traditional and original games created with recycled materials.\r\n-The right to feel the wind on the face.Walks with tricycle for older people\r\n-Talk ""What noise do we do?""What air do we breathe?Educational activity to work acoustic and atmospheric pollution to cities.With the collaboration of the Diputación de Barcelona.\r\n-Activity ""pedaling with energy"".Discover the potential of renewable energy pedaling with static energy generating bicycles.With the collaboration of the Diputación de Barcelona\r\n-Spectacle ""Epoca bicycles"".In 1880 a group of friends went for a walk and entered a time tunnel that took them to the present.Time: 11h\'', 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.7155002355575562, 0.24225929379463196, 0.042240507900714874]}",General Audience,0.7155002355575562,0.24225929379463196,0.7155002355575562,0.042240507900714874
832,"{'sequence': ""This is an event called 'Talk about electric scooters for school students', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Talk on the rules and use of electric scooters, at the Sant Jeroni School, by the Mossos d'Esquadra.'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.6713811159133911, 0.30531731247901917, 0.02330157347023487]}",Children/Schools,0.6713811159133911,0.02330157347023487,0.30531731247901917,0.6713811159133911
843,"{'sequence': ""This is an event called '18h Conference Presentation of the Cycling Driving Training Program all by bike (Place: La Ciba)', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Day of presentation of the Training Project All Bike, funded by Climate Kic of the EU, aimed at the interested students and entities prescribing training and support for migrant women in Santa Coloma de Gramenet'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.7298588752746582, 0.18641403317451477, 0.08372701704502106]}",General Audience,0.7298588752746582,0.08372701704502106,0.7298588752746582,0.18641403317451477
846,"{'sequence': ""This is an event called 'TECHNICAL CONFERENCE: Technology and Innovation in Urban Mobility', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'THURSDAY, September 19, 2024\r\nSESSION 1: Challenges and Opportunities for Improving Mobility in Urban Environments\r\nSESSION 2: Information Management in Urban Mobility: Collection, Value Addition, and Transmission\r\nSESSION 3: Technologies Serving the Management of Urban Road Usage\r\nSESSION 4: Electromobility in Urban Environments. Environmental Considerations\r\nSESSION 5: Low Emission Zone Management: Learnings and Challenges\n\r\nFRIDAY, September 20, 2024\r\nSESSION 6: Marketplace or the Consultants' Vision\r\nSESSION 7: Big Data and AI for Optimizing Mobility in Cities\r\nSESSION 8: Urban Road Safety. Technology and Innovation Serving Cities'"", 'labels': ['This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.7649200558662415, 0.21895965933799744, 0.016120340675115585]}",Professionals/Policymakers,0.7649200558662415,0.7649200558662415,0.21895965933799744,0.016120340675115585
847,"{'sequence': ""This is an event called 'What noise do we make?What air do we breathe?', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'No description available'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.5592296719551086, 0.284801721572876, 0.1559685319662094]}",General Audience,0.5592296719551086,0.284801721572876,0.5592296719551086,0.1559685319662094
848,"{'sequence': ""This is an event called 'Conte time', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Library\r\nStory to determine'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.5400675535202026, 0.3697424530982971, 0.09018997848033905]}",General Audience,0.5400675535202026,0.3697424530982971,0.5400675535202026,0.09018997848033905
851,"{'sequence': ""This is an event called 'Presentation Educational Material Local Police.', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Presentation of the new material acquired from the Local Police Road Safety Unit.\n\r\nThe Unit of the Local Police of Santa Lucía de Tirajana that coordinates road safety develops a plan with the primary and secondary schools of the municipality where our children acquire basic notions about the regulations and road safety, the use of the bicycle and bicycleThe scooter within urban areas.'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.937992513179779, 0.04046964645385742, 0.02153788134455681]}",Children/Schools,0.937992513179779,0.02153788134455681,0.04046964645385742,0.937992513179779
856,"{'sequence': ""This is an event called 'Show sustainably.Workshop', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'No description available'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.5611832737922668, 0.2982950210571289, 0.14052176475524902]}",General Audience,0.5611832737922668,0.2982950210571289,0.5611832737922668,0.14052176475524902
860,"{'sequence': 'This is an event called \'Workshop ""Design your reflective helmet or vest""\', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: \'Workshop ""Design your reflective helmet or vest""\r\nHours: from 17h.at 20h.\r\nPlace: Pombo Square.\r\nWe propose this workshop to customize your helmet or vest with reflective adhesives.\r\nCreate original and fun ways….Get visible!\r\nAll ages.\'', 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.7881990671157837, 0.11579935997724533, 0.09600157290697098]}",General Audience,0.7881990671157837,0.11579935997724533,0.7881990671157837,0.09600157290697098
861,"{'sequence': ""This is an event called 'Santander is a canvas', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Santander is a canvas\r\nHours: from 17h.at 20h.\r\nPlace: Plaza Alfonso XIII.\r\nAmong all we will express in artistic way, illustrations and messages made with colored chalks with the aim of raising awareness among citizens that we can get a more sustainable Santander.\r\nAll ages.'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.9408182501792908, 0.041391290724277496, 0.017790479585528374]}",General Audience,0.9408182501792908,0.017790479585528374,0.9408182501792908,0.041391290724277496
862,"{'sequence': ""This is an event called 'Electric cars.Present and future.', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Electric cars.Present and future\r\nSmall exhibition and informative talk by Renault Santander.'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.5811633467674255, 0.35565778613090515, 0.06317891925573349]}",General Audience,0.5811633467674255,0.35565778613090515,0.5811633467674255,0.06317891925573349
863,"{'sequence': 'This is an event called \'“Santander online” workshop\', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: \'WORKSHOP\r\n""Santander online""\r\nAfter last year\'s success, we bring these clamping in line with 2 specialized monitors.\r\nWe will encourage the use of protections (helmet, knee and coders).\r\nMandatory protections\r\nAges of 4 to 14 years.\'', 'labels': ['This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.43975451588630676, 0.40272146463394165, 0.15752404928207397]}",Professionals/Policymakers,0.4397545158863067,0.43975451588630676,0.40272146463394165,0.15752404928207397
865,"{'sequence': 'This is an event called \'Workshop ""I learn creating""\', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: \'Workshop ""I learn creating""\r\nThey must create sustainable transport from recycled materials.\r\nA challenge of creativity and ingenuity!\r\nMaterial included.Ages of 4 to 12 years.\'', 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.49181079864501953, 0.3278632164001465, 0.1803259402513504]}",General Audience,0.4918107986450195,0.1803259402513504,0.49181079864501953,0.3278632164001465
867,"{'sequence': 'This is an event called \'Documentary projection “Bicycles vs.Cars ""\', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: \'Documentary projection “Bicycles vs.Cars ""\r\nThis documentary by Fredrik Gertten, presents several activists and thinkers fighting to get more sustainable cities.\r\nAll ages.\'', 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.603850781917572, 0.26173484325408936, 0.13441433012485504]}",General Audience,0.603850781917572,0.26173484325408936,0.603850781917572,0.13441433012485504
872,"{'sequence': ""This is an event called 'Yoga in front of the sea', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Yoga in front of the sea\r\nWe will relax in front of the sea with basic yoga exercises for the whole family.Cheer up to face the day in a more zen way'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.6880239844322205, 0.19553926587104797, 0.11643677204847336]}",General Audience,0.6880239844322205,0.11643677204847336,0.6880239844322205,0.19553926587104797
875,"{'sequence': ""This is an event called 'Approval of the PMUS update', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'No description available'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.432491660118103, 0.43214985728263855, 0.13535849750041962]}",General Audience,0.432491660118103,0.43214985728263855,0.432491660118103,0.13535849750041962
887,"{'sequence': ""This is an event called 'Movilize', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Presentation of measures to improve the cognitive accessibility of people with autistic spectrum disorder in the urban transport of Segovia (stops and buses).'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.5624561905860901, 0.38733330368995667, 0.05021047964692116]}",General Audience,0.5624561905860901,0.38733330368995667,0.5624561905860901,0.05021047964692116
888,"{'sequence': ""This is an event called 'Workshops on sustainable mobility and road education', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'From 9:00 a.m. to 1:00 p.m.Workshop taught by local police members to students of 4th Primary Education.\r\nPlace: Traffic playground.\r\nActivity in collaboration with CEIP Villalpando, CEIP Santa Eulalia, Cooperativa Cooperativa Alcázar, CEIP Diego de Colmenares, CEIP Domingo de Soto and CEIP Fray Juan de la Cruz.'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.8242667317390442, 0.15481898188591003, 0.020914314314723015]}",Children/Schools,0.8242667317390442,0.020914314314723015,0.15481898188591003,0.8242667317390442
889,"{'sequence': ""This is an event called 'Bicycle assembly learning workshop', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'From 5:00 p.m. to 7:00 p.m.Workshop aimed at children from 6 years in which the first notions to learn to ride a bicycle will be taught.Bring your bike and the helmet, if you don't have we can lend it.Capacity limited to 10 people.Sign up at the Information Office to the Traveler of the Bus Station, at the Mail Traffic.estacion@segovia.es or on the telephone number 690 886 660.\r\nPlace: Traffic playground.'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.5752679109573364, 0.40328869223594666, 0.02144351601600647]}",Children/Schools,0.5752679109573364,0.02144351601600647,0.40328869223594666,0.5752679109573364
890,"{'sequence': 'This is an event called \'""You have a bicycle, you know how to ride?""\', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: \'From 5:00 p.m. to 7:00 p.m.Workshop taught by local police members to primary education students so that, through games and exercises with bicycle, they demonstrate their domain, their skill and skill.\r\nPlace: Traffic playground.\'', 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.9222879409790039, 0.07011061906814575, 0.007601405493915081]}",Children/Schools,0.922287940979004,0.007601405493915081,0.07011061906814575,0.9222879409790039
893,"{'sequence': ""This is an event called 'Children's Workshop of Symbolic Fines', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'From 5:00 p.m. to 7:00 p.m.Workshop taught by local police members to primary education students.\r\nPlace: Traffic playground.'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.7854860424995422, 0.1985781043767929, 0.015935834497213364]}",Children/Schools,0.7854860424995422,0.015935834497213364,0.1985781043767929,0.7854860424995422
901,"{'sequence': ""This is an event called 'Maybe children: good mobility practices', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'No description available'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.6140031814575195, 0.30860835313796997, 0.07738844305276871]}",Children/Schools,0.6140031814575195,0.07738844305276871,0.30860835313796997,0.6140031814575195
916,"{'sequence': ""This is an event called 'Pedala Per Tiana.', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Bicycle itinerary through different parts of the municipality.\r\nWorkshops related to sustainable mobility.'"", 'labels': ['This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.5423827171325684, 0.3559969961643219, 0.10162028670310974]}",Professionals/Policymakers,0.5423827171325684,0.5423827171325684,0.3559969961643219,0.10162028670310974
918,"{'sequence': ""This is an event called 'Start without', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Sign Letter Adhesion SEM and press conference'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.49376505613327026, 0.44156545400619507, 0.06466946750879288]}",General Audience,0.4937650561332702,0.44156545400619507,0.49376505613327026,0.06466946750879288
921,"{'sequence': ""This is an event called 'In Torelló we share the public space!', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'On Saturday, September 28, in the morning, the talk of the Torelló Cyclable Network project, a pedal and other activities to promote the use of bicycles as a sustainable transport means of transport.'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.8951817750930786, 0.07909663021564484, 0.0257215928286314]}",General Audience,0.8951817750930786,0.07909663021564484,0.8951817750930786,0.0257215928286314
931,"{'sequence': ""This is an event called 'Road Education Workshop', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Road Education Workshop aimed at families.It is carried out in the Road Education Park of Torrejón de Ardoz.'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.8559872508049011, 0.1323055922985077, 0.011707060039043427]}",General Audience,0.8559872508049011,0.011707060039043427,0.8559872508049011,0.1323055922985077
941,"{'sequence': ""This is an event called 'Know public transport.', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Aimed at the 1st grade schoolchildren, this activity is carried out in collaboration with the HIFE to integrate them into the advantages and good use of urban public transport.They are taught the bus station, the workshop, the washing machine.'"", 'labels': ['This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.', 'This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.'], 'scores': [0.9602572917938232, 0.035089120268821716, 0.004653580952435732]}",Children/Schools,0.9602572917938232,0.004653580952435732,0.035089120268821716,0.9602572917938232
944,"{'sequence': ""This is an event called 'they respects the traffic signs', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Mobility and Education Circuit of Traffic Rules'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.6943420171737671, 0.19390247762203217, 0.11175552010536194]}",General Audience,0.6943420171737671,0.19390247762203217,0.6943420171737671,0.11175552010536194
949,"{'sequence': ""This is an event called 'Microteatro y pines from Melón de Towers of Berrellén', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'At 7 pm, in the City Council.\r\nThe consumption of proximity and kilometer 0 products is a way to help agriculture and environment economy, promote healthy eating, and avoid the great displacements that the globalized food consumption sometimes entails (it is possible to find in the marketMelons of origins such as Brazil, South Africa or China ...) with important repercussions on energy and pollution consumption.\n\r\nDuring half an hour, a play on tuning will be developed for this occasion, in which, with a sense of humor, the work of farmers who since ancient times selected a melon of unique characteristics and tasty, and of theFriends of the Melon of Torres de Berrellén.\r\nThe tasting has a limited capacity, although it will be tried to prove the product to the greatest number of people who come to contemplate the activity.'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.8650904297828674, 0.09526045620441437, 0.03964909911155701]}",General Audience,0.8650904297828674,0.09526045620441437,0.8650904297828674,0.03964909911155701
953,"{'sequence': ""This is an event called 'SEM24 Dissemination of Psychologists', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Since the Mobility and Security Psychology Section, they join the City Council activities and support the week making a commemorative poster of the European Week, making its diffusion through its usual channels'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.5183494091033936, 0.3800199627876282, 0.10163062810897827]}",General Audience,0.5183494091033936,0.3800199627876282,0.5183494091033936,0.10163062810897827
958,"{'sequence': ""This is an event called 'PRESENTATION ACTIONS OF PROMOTION OF THE SHARED VEHICLE', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Presentation actions of promotion of the shared vehicle, consisting of the parking spaces reserve for shared vehicles identified in accordance with the DGT regulations'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.5065521001815796, 0.3944332003593445, 0.09901470690965652]}",General Audience,0.5065521001815796,0.3944332003593445,0.5065521001815796,0.09901470690965652
959,"{'sequence': ""This is an event called 'Presentation Duminval to Up Distribution Collectives', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Presentation of the Duminvall application to merchandise distribution groups for the management of cargo and download parking reserves'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.4830550253391266, 0.46766579151153564, 0.04927918314933777]}",General Audience,0.4830550253391266,0.46766579151153564,0.4830550253391266,0.04927918314933777
960,"{'sequence': ""This is an event called 'Debates on urban and metropolitan mobility and study of public transport data', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'Joint organization, City Council and collective, of a public debate on mobility in the city and the Alfoz, putting on the table the difficulties that the lack of a metropolitan organization of public transport entails, as well as the opportunities that can be opened if thepublic transport, cycling connections between the capital and the Alfoz, and the shared car initiatives\r\nWork and training session to citizens about the data of Auvasa: public transport, biki and parkibici: analysis of the data, evolution, proposals'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.9484686851501465, 0.036528535187244415, 0.015002735890448093]}",General Audience,0.9484686851501464,0.036528535187244415,0.9484686851501465,0.015002735890448093
964,"{'sequence': ""This is an event called 'MOTOSAHAING PRESENTATION', part of a broader effort during Mobility Week to promote sustainable mobility by local governments. Its complete description is: 'MOTOSAHAING PRESENTATION'"", 'labels': ['This conference, workshop, or talk is designed for the general public to discuss mobility issues, raise awareness, and encourage sustainable practices.', 'This conference, workshop, or talk is aimed at professionals or policymakers in the mobility sector, discussing regulations, innovations, or infrastructure planning for sustainable mobility.', 'This conference, workshop, or talk is specifically targeted at children or schools, focusing on education and promoting safe and sustainable mobility among younger audiences.'], 'scores': [0.4867378771305084, 0.4203794300556183, 0.0928826555609703]}",General Audience,0.4867378771305084,0.4203794300556183,0.4867378771305084,0.0928826555609703
